Date,AAPL,MSFT,NVDA,AMZN,META,GOOGL,SPY,QQQ,BIL
2021-12-30,174.21493530273438,326.8646240234375,29.49282455444336,168.64450073242188,341.6787109375,144.91551208496094,449.1822509765625,389.8909606933594,77.25627136230469
2021-12-31,173.59906005859375,323.9747009277344,29.318378448486328,166.7169952392578,333.7310485839844,143.578857421875,448.0502624511719,387.4562683105469,77.25627136230469
2022-01-03,177.939697265625,322.4623718261719,30.026142120361328,170.4044952392578,335.904052734375,143.71713256835938,450.6444091796875,391.18621826171875,77.247802734375
2022-01-04,175.68136596679688,316.93304443359375,29.19776153564453,167.52200317382812,333.90966796875,143.1303253173828,450.49346923828125,386.1123352050781,77.25627136230469
2022-01-05,171.00827026367188,304.7667236328125,27.51706886291504,164.35699462890625,321.6459045410156,136.5640411376953,441.84307861328125,374.25054931640625,77.25627136230469
2022-01-06,168.15359497070312,302.3585205078125,28.089265823364258,163.25399780273438,329.8713684082031,136.5367889404297,441.42803955078125,373.98760986328125,77.25627136230469
2022-01-07,168.31976318359375,302.5125732421875,27.161191940307617,162.5540008544922,329.2066345214844,135.812744140625,439.6827392578125,369.9362487792969,77.25627136230469
2022-01-10,168.33932495117188,302.7341613769531,27.3137149810791,161.48599243164062,325.5155944824219,137.45068359375,439.13568115234375,370.17974853515625,77.247802734375
2022-01-11,171.16470336914062,303.4179992675781,27.729398727416992,165.36199951171875,331.7664489746094,138.50782775878906,443.1353454589844,375.74053955078125,77.2393569946289
2022-01-12,171.60464477539062,306.5872497558594,27.910829544067383,165.20700073242188,330.6651306152344,140.18743896484375,444.3334045410156,377.2306213378906,77.247802734375
2022-01-13,168.33932495117188,293.6117248535156,26.491310119628906,161.21400451660156,323.93792724609375,137.3689422607422,438.2111511230469,367.7937316894531,77.25627136230469
2022-01-14,169.1996612548828,298.8135070800781,26.857154846191406,162.13800048828125,329.3157043457031,138.25457763671875,438.390380859375,370.0823974609375,77.25627136230469
2022-01-18,166.00277709960938,291.5406494140625,25.82142448425293,158.91749572753906,315.6727600097656,134.80267333984375,430.62677001953125,360.8694763183594,77.2393569946289
2022-01-19,162.51260375976562,292.1956787109375,24.988059997558594,156.2989959716797,317.1015319824219,133.92892456054688,426.1552734375,356.90582275390625,77.25627136230469
2022-01-20,160.83108520507812,290.5292663574219,24.073949813842773,151.66749572753906,314.0951232910156,132.1358184814453,421.4385681152344,352.2701110839844,77.25627136230469
2022-01-21,158.77801513671875,285.16363525390625,23.300390243530273,142.64300537109375,300.8094177246094,129.205810546875,413.1654357910156,342.5022277832031,77.247802734375
2022-01-24,158.00575256347656,285.4911804199219,23.298398971557617,144.54400634765625,306.3062744140625,129.65432739257812,414.9200134277344,344.0700378417969,77.25627136230469
2022-01-25,156.20684814453125,277.90032958984375,22.253698348999023,139.98599243164062,297.81292724609375,125.81932067871094,409.85430908203125,336.0940856933594,77.2393569946289
2022-01-26,156.1188507080078,285.8186950683594,22.700284957885742,138.87249755859375,292.33587646484375,128.09713745117188,408.8260498046875,335.5682067871094,77.247802734375
2022-01-27,155.6593780517578,288.83380126953125,21.87489128112793,139.6374969482422,292.3458557128906,127.87115478515625,406.8073425292969,332.1888732910156,77.25627136230469
2022-01-28,166.5209197998047,296.9447021484375,22.76807403564453,143.97799682617188,299.36077880859375,132.17893981933594,416.9104919433594,342.60931396484375,77.2393569946289
2022-01-31,170.8714141845703,299.56494140625,24.40889549255371,149.57350158691406,310.8208923339844,134.11427307128906,424.4195556640625,353.5654296875,77.25627136230469
2022-02-01,170.7052459716797,297.4264221191406,24.560407638549805,151.19349670410156,316.5161437988281,136.43418884277344,427.28729248046875,355.97088623046875,77.247802734375
2022-02-02,171.90773010253906,301.953857421875,25.16250228881836,150.6125030517578,320.4850158691406,146.69920349121094,431.4379577636719,358.8632507324219,77.25627136230469
2022-02-03,169.03341674804688,290.1920471191406,23.87258529663086,138.8455047607422,235.90872192382812,141.83233642578125,421.29705810546875,344.3135986328125,77.25627136230469
2022-02-04,168.74960327148438,294.7098693847656,24.242416381835938,157.63949584960938,235.2439422607422,142.03353881835938,423.278076171875,348.6570739746094,77.2393569946289
2022-02-07,168.03500366210938,289.903076171875,24.650127410888672,157.9355010986328,223.1587677001953,137.97755432128906,421.9195861816406,345.85235595703125,77.2393569946289
2022-02-08,171.13804626464844,293.38055419921875,25.028926849365234,161.4134979248047,218.46559143066406,138.17376708984375,425.39111328125,349.73809814453125,77.247802734375
2022-02-09,172.55738830566406,299.7864685058594,26.62090301513672,161.1894989013672,230.19358825683594,140.34751892089844,431.6172180175781,357.14935302734375,77.2393569946289
2022-02-10,168.4852752685547,291.2806091308594,25.742673873901367,159.0034942626953,226.29415893554688,137.40158081054688,423.8629455566406,349.066162109375,77.2393569946289
2022-02-11,165.07875061035156,284.21002197265625,23.873579025268555,153.2935028076172,217.84051513671875,133.10226440429688,415.50494384765625,337.9931640625,77.2393569946289
2022-02-14,165.31365966796875,284.17144775390625,24.190576553344727,155.16700744628906,216.00489807128906,134.33480834960938,414.146484375,338.41192626953125,77.23091125488281
2022-02-15,169.14114379882812,289.4407043457031,26.411563873291016,156.510498046875,219.27919006347656,135.40780639648438,420.82537841796875,346.82623291015625,77.247802734375
2022-02-16,168.90625,289.10284423828125,26.42751121520996,158.10049438476562,214.8539276123047,136.5273895263672,421.29705810546875,346.73858642578125,77.247802734375
2022-02-17,165.31365966796875,280.6373291015625,24.42982292175293,154.65249633789062,206.0926971435547,131.3740692138672,412.29754638671875,336.4252624511719,77.2393569946289
2022-02-18,163.76707458496094,277.9344787597656,23.56755256652832,152.60150146484375,204.55474853515625,129.2568359375,409.62786865234375,332.5881042480469,77.247802734375
2022-02-22,160.85003662109375,277.7317810058594,23.316341400146484,150.19749450683594,200.5065155029297,128.67254638671875,405.23193359375,329.24774169921875,77.247802734375
2022-02-23,156.68975830078125,270.5403747558594,22.316497802734375,144.82699584960938,196.90478515625,126.46658325195312,398.0436096191406,320.8139343261719,77.2393569946289
2022-02-24,159.30337524414062,284.3633117675781,23.6732120513916,151.35800170898438,205.98358154296875,131.52474975585938,404.0338439941406,331.5947570800781,77.2393569946289
2022-02-25,161.3688201904297,286.9888916015625,24.08092498779297,153.7884979248047,208.8411102294922,133.2777099609375,412.948486328125,336.73681640625,77.2393569946289
2022-02-28,161.63308715820312,288.4175109863281,24.308204650878906,153.56300354003906,209.38687133789062,133.86996459960938,411.8919372558594,337.73992919921875,77.2393569946289
2022-03-01,159.753662109375,284.71087646484375,23.403064727783203,151.14199829101562,201.90554809570312,132.8831787109375,405.6186828613281,332.5685729980469,77.25794982910156
2022-03-02,163.0426788330078,289.7688293457031,24.147836685180664,152.05250549316406,206.48956298828125,133.38873291015625,413.0805358886719,338.1489562988281,77.25794982910156
2022-03-03,162.7196502685547,285.6470947265625,23.643348693847656,147.89849853515625,201.3896026611328,132.72264099121094,411.0240478515625,333.3185729980469,77.26640319824219
2022-03-04,159.72430419921875,279.79742431640625,22.86766242980957,145.64100646972656,198.50225830078125,130.74713134765625,407.6846008300781,328.48809814453125,77.26640319824219
2022-03-07,155.93601989746094,269.2276306152344,21.28838539123535,137.4530029296875,186.0102996826172,125.26773071289062,395.6663818359375,316.3730773925781,77.26640319824219
2022-03-08,154.1153106689453,266.27386474609375,21.449905395507812,136.01449584960938,188.8083038330078,125.98735046386719,392.66656494140625,314.9026184082031,77.26640319824219
2022-03-09,159.5089111328125,278.48468017578125,22.9454345703125,139.2790069580078,196.9543914794922,132.24734497070312,403.1942443847656,326.2384338378906,77.26640319824219
2022-03-10,155.1724853515625,275.6756591796875,22.59049415588379,146.8175048828125,193.69003295898438,131.2655487060547,401.3735656738281,322.6156921386719,77.26640319824219
2022-03-11,151.46250915527344,270.3473815917969,22.03415870666504,145.52450561523438,186.14920043945312,128.72903442382812,396.2701721191406,315.9251708984375,77.25794982910156
2022-03-14,147.43930053710938,266.8432922363281,21.266450881958008,141.85299682617188,185.1768341064453,124.84398651123047,393.3740539550781,309.85791015625,77.26640319824219
2022-03-15,151.81491088867188,277.1815490722656,22.904556274414062,147.3665008544922,190.53477478027344,128.0624542236328,402.0245056152344,319.5771484375,77.24951171875
2022-03-16,156.21987915039062,284.17022705078125,24.423015594482422,153.10400390625,202.0444793701172,132.10906982421875,410.9391174316406,331.4291687011719,77.26640319824219
